packetDelay:vector DNP3NetworkTopology.distAuto (#0 - LightTraffic-0-20260310-06:29:58-35672),
150.917775,0.917775000000000003
150.9454,0.945400000000000013
150.973025,0.973025000000000025
151.00065,1.000649999999999813
151.028275,1.028274999999999823
151.0559,1.055899999999999834
151.083525,1.083524999999999844
151.11115,1.111149999999999856
151.138775,1.138774999999999865
151.1664,1.166399999999999876
151.194025,1.194024999999999887
151.22165,1.221649999999999897
151.249275,1.249274999999999903
151.2769,1.276899999999999918
151.304525,1.304524999999999927
151.33215,1.332149999999999938
151.359775,1.359774999999999951
151.3874,1.387399999999999962
151.415025,1.415024999999999975
151.44265,1.442649999999999981
160.089025,0.089024999999999992
160.11665,0.116650000000000003
160.144275,0.144274999999999985
160.1719,0.171899999999999996
160.199525,0.199525000000000007
160.22715,0.227149999999999962
160.254775,0.254774999999999972
160.2824,0.282399999999999982
160.310025,0.310024999999999994
160.33765,0.337650000000000004
160.365275,0.365275000000000014
160.3929,0.392900000000000025
160.420525,0.420524999999999925
160.44815,0.448149999999999935
160.475775,0.475774999999999945
160.5034,0.503399999999999845
160.531025,0.531024999999999856
160.55865,0.558649999999999867
160.586275,0.586274999999999877
160.6139,0.613899999999999887
160.641525,0.641524999999999898
160.66915,0.669149999999999908
160.696775,0.696774999999999918
160.7244,0.724399999999999929
160.752025,0.752024999999999939
160.77965,0.779649999999999948
160.807275,0.80727499999999996
160.8349,0.834899999999999972
160.862525,0.862524999999999984
160.89015,0.890149999999999991
160.917775,0.917775000000000003
160.9454,0.945400000000000013
160.973025,0.973025000000000025
161.00065,1.000649999999999813
161.028275,1.028274999999999823
161.0559,1.055899999999999834
161.083525,1.083524999999999844
161.11115,1.111149999999999856
161.138775,1.138774999999999865
161.1664,1.166399999999999876
161.194025,1.194024999999999887
161.22165,1.221649999999999897
161.249275,1.249274999999999903
161.2769,1.276899999999999918
161.304525,1.304524999999999927
161.33215,1.332149999999999938
161.359775,1.359774999999999951
161.3874,1.387399999999999962
161.415025,1.415024999999999975
161.44265,1.442649999999999981
170.089025,0.089024999999999992
170.11665,0.116650000000000003
170.144275,0.144274999999999985
170.1719,0.171899999999999996
170.199525,0.199525000000000007
170.22715,0.227149999999999962
170.254775,0.254774999999999972
170.2824,0.282399999999999982
170.310025,0.310024999999999994
170.33765,0.337650000000000004
170.365275,0.365275000000000014
170.3929,0.392900000000000025
170.420525,0.420524999999999925
170.44815,0.448149999999999935
170.475775,0.475774999999999945
170.5034,0.503399999999999845
170.531025,0.531024999999999856
170.55865,0.558649999999999867
170.586275,0.586274999999999877
170.6139,0.613899999999999887
170.641525,0.641524999999999898
170.66915,0.669149999999999908
170.696775,0.696774999999999918
170.7244,0.724399999999999929
170.752025,0.752024999999999939
170.77965,0.779649999999999948
170.807275,0.80727499999999996
170.8349,0.834899999999999972
170.862525,0.862524999999999984
170.89015,0.890149999999999991
170.917775,0.917775000000000003
170.9454,0.945400000000000013
170.973025,0.973025000000000025
171.00065,1.000649999999999813
171.028275,1.028274999999999823
171.0559,1.055899999999999834
171.083525,1.083524999999999844
171.11115,1.111149999999999856
171.138775,1.138774999999999865
171.1664,1.166399999999999876
171.194025,1.194024999999999887
171.22165,1.221649999999999897
171.249275,1.249274999999999903
171.2769,1.276899999999999918
171.304525,1.304524999999999927
171.33215,1.332149999999999938
171.359775,1.359774999999999951
171.3874,1.387399999999999962
171.415025,1.415024999999999975
171.44265,1.442649999999999981
180.089025,0.089024999999999992
180.11665,0.116650000000000003
180.144275,0.144274999999999985
180.1719,0.171899999999999996
180.199525,0.199525000000000007
180.22715,0.227149999999999962
180.254775,0.254774999999999972
180.2824,0.282399999999999982
180.310025,0.310024999999999994
180.33765,0.337650000000000004
180.365275,0.365275000000000014
180.3929,0.392900000000000025
180.420525,0.420524999999999925
180.44815,0.448149999999999935
180.475775,0.475774999999999945
180.5034,0.503399999999999845
180.531025,0.531024999999999856
180.55865,0.558649999999999867
180.586275,0.586274999999999877
180.6139,0.613899999999999887
180.641525,0.641524999999999898
180.66915,0.669149999999999908
180.696775,0.696774999999999918
180.7244,0.724399999999999929
180.752025,0.752024999999999939
180.77965,0.779649999999999948
180.807275,0.80727499999999996
180.8349,0.834899999999999972
180.862525,0.862524999999999984
180.89015,0.890149999999999991
180.917775,0.917775000000000003
180.9454,0.945400000000000013
180.973025,0.973025000000000025
181.00065,1.000649999999999813
181.028275,1.028274999999999823
181.0559,1.055899999999999834
181.083525,1.083524999999999844
181.11115,1.111149999999999856
181.138775,1.138774999999999865
181.1664,1.166399999999999876
181.194025,1.194024999999999887
181.22165,1.221649999999999897
181.249275,1.249274999999999903
181.2769,1.276899999999999918
181.304525,1.304524999999999927
181.33215,1.332149999999999938
181.359775,1.359774999999999951
181.3874,1.387399999999999962
181.415025,1.415024999999999975
181.44265,1.442649999999999981
190.089025,0.089024999999999992
190.11665,0.116650000000000003
190.144275,0.144274999999999985
190.1719,0.171899999999999996
190.199525,0.199525000000000007
190.22715,0.227149999999999962
190.254775,0.254774999999999972
190.2824,0.282399999999999982
190.310025,0.310024999999999994
190.33765,0.337650000000000004
190.365275,0.365275000000000014
190.3929,0.392900000000000025
190.420525,0.420524999999999925
190.44815,0.448149999999999935
190.475775,0.475774999999999945
190.5034,0.503399999999999845
190.531025,0.531024999999999856
190.55865,0.558649999999999867
190.586275,0.586274999999999877
190.6139,0.613899999999999887
190.641525,0.641524999999999898
190.66915,0.669149999999999908
190.696775,0.696774999999999918
190.7244,0.724399999999999929
190.752025,0.752024999999999939
190.77965,0.779649999999999948
190.807275,0.80727499999999996
190.8349,0.834899999999999972
190.862525,0.862524999999999984
190.89015,0.890149999999999991
190.917775,0.917775000000000003
190.9454,0.945400000000000013
190.973025,0.973025000000000025
191.00065,1.000649999999999813
191.028275,1.028274999999999823
191.0559,1.055899999999999834
191.083525,1.083524999999999844
191.11115,1.111149999999999856
191.138775,1.138774999999999865
191.1664,1.166399999999999876
191.194025,1.194024999999999887
191.22165,1.221649999999999897
191.249275,1.249274999999999903
191.2769,1.276899999999999918
191.304525,1.304524999999999927
191.33215,1.332149999999999938
191.359775,1.359774999999999951
191.3874,1.387399999999999962
191.415025,1.415024999999999975
191.44265,1.442649999999999981
200.089025,0.089024999999999992
200.11665,0.116650000000000003
200.144275,0.144274999999999985
200.1719,0.171899999999999996
200.199525,0.199525000000000007
200.22715,0.227149999999999962
200.254775,0.254774999999999972
200.2824,0.282399999999999982
200.310025,0.310024999999999994
200.33765,0.337650000000000004
200.365275,0.365275000000000014
200.3929,0.392900000000000025
200.420525,0.420524999999999925
200.44815,0.448149999999999935
200.475775,0.475774999999999945
200.5034,0.503399999999999845
200.531025,0.531024999999999856
200.55865,0.558649999999999867
200.586275,0.586274999999999877
200.6139,0.613899999999999887
200.641525,0.641524999999999898
200.66915,0.669149999999999908
200.696775,0.696774999999999918
200.7244,0.724399999999999929
200.752025,0.752024999999999939
200.77965,0.779649999999999948
200.807275,0.80727499999999996
200.8349,0.834899999999999972
200.862525,0.862524999999999984
200.89015,0.890149999999999991
200.917775,0.917775000000000003
200.9454,0.945400000000000013
200.973025,0.973025000000000025
201.00065,1.000649999999999813
201.028275,1.028274999999999823
201.0559,1.055899999999999834
201.083525,1.083524999999999844
201.11115,1.111149999999999856
201.138775,1.138774999999999865
201.1664,1.166399999999999876
201.194025,1.194024999999999887
201.22165,1.221649999999999897
201.249275,1.249274999999999903
201.2769,1.276899999999999918
201.304525,1.304524999999999927
201.33215,1.332149999999999938
201.359775,1.359774999999999951
201.3874,1.387399999999999962
201.415025,1.415024999999999975
201.44265,1.442649999999999981
210.089025,0.089024999999999992
210.11665,0.116650000000000003
210.144275,0.144274999999999985
210.1719,0.171899999999999996
210.199525,0.199525000000000007
210.22715,0.227149999999999962
210.254775,0.254774999999999972
210.2824,0.282399999999999982
210.310025,0.310024999999999994
210.33765,0.337650000000000004
210.365275,0.365275000000000014
210.3929,0.392900000000000025
210.420525,0.420524999999999925
210.44815,0.448149999999999935
210.475775,0.475774999999999945
210.5034,0.503399999999999845
210.531025,0.531024999999999856
210.55865,0.558649999999999867
210.586275,0.586274999999999877
210.6139,0.613899999999999887
210.641525,0.641524999999999898
210.66915,0.669149999999999908
210.696775,0.696774999999999918
210.7244,0.724399999999999929
210.752025,0.752024999999999939
210.77965,0.779649999999999948
210.807275,0.80727499999999996
210.8349,0.834899999999999972
210.862525,0.862524999999999984
210.89015,0.890149999999999991
210.917775,0.917775000000000003
210.9454,0.945400000000000013
210.973025,0.973025000000000025
211.00065,1.000649999999999813
211.028275,1.028274999999999823
211.0559,1.055899999999999834
211.083525,1.083524999999999844
211.11115,1.111149999999999856
211.138775,1.138774999999999865
211.1664,1.166399999999999876
211.194025,1.194024999999999887
211.22165,1.221649999999999897
211.249275,1.249274999999999903
211.2769,1.276899999999999918
211.304525,1.304524999999999927
211.33215,1.332149999999999938
211.359775,1.359774999999999951
211.3874,1.387399999999999962
211.415025,1.415024999999999975
211.44265,1.442649999999999981
220.089025,0.089024999999999992
220.11665,0.116650000000000003
220.144275,0.144274999999999985
220.1719,0.171899999999999996
220.199525,0.199525000000000007
220.22715,0.227149999999999962
220.254775,0.254774999999999972
220.2824,0.282399999999999982
220.310025,0.310024999999999994
220.33765,0.337650000000000004
220.365275,0.365275000000000014
220.3929,0.392900000000000025
220.420525,0.420524999999999925
220.44815,0.448149999999999935
220.475775,0.475774999999999945
220.5034,0.503399999999999845
220.531025,0.531024999999999856
220.55865,0.558649999999999867
220.586275,0.586274999999999877
220.6139,0.613899999999999887
220.641525,0.641524999999999898
220.66915,0.669149999999999908
220.696775,0.696774999999999918
220.7244,0.724399999999999929
220.752025,0.752024999999999939
220.77965,0.779649999999999948
220.807275,0.80727499999999996
220.8349,0.834899999999999972
220.862525,0.862524999999999984
220.89015,0.890149999999999991
220.917775,0.917775000000000003
220.9454,0.945400000000000013
220.973025,0.973025000000000025
221.00065,1.000649999999999813
221.028275,1.028274999999999823
221.0559,1.055899999999999834
221.083525,1.083524999999999844
221.11115,1.111149999999999856
221.138775,1.138774999999999865
221.1664,1.166399999999999876
221.194025,1.194024999999999887
221.22165,1.221649999999999897
221.249275,1.249274999999999903
221.2769,1.276899999999999918
221.304525,1.304524999999999927
221.33215,1.332149999999999938
221.359775,1.359774999999999951
221.3874,1.387399999999999962
221.415025,1.415024999999999975
221.44265,1.442649999999999981
230.089025,0.089024999999999992
230.11665,0.116650000000000003
230.144275,0.144274999999999985
230.1719,0.171899999999999996
230.199525,0.199525000000000007
230.22715,0.227149999999999962
230.254775,0.254774999999999972
230.2824,0.282399999999999982
230.310025,0.310024999999999994
230.33765,0.337650000000000004
230.365275,0.365275000000000014
230.3929,0.392900000000000025
230.420525,0.420524999999999925
230.44815,0.448149999999999935
230.475775,0.475774999999999945
230.5034,0.503399999999999845
230.531025,0.531024999999999856
230.55865,0.558649999999999867
230.586275,0.586274999999999877
230.6139,0.613899999999999887
230.641525,0.641524999999999898
230.66915,0.669149999999999908
230.696775,0.696774999999999918
230.7244,0.724399999999999929
230.752025,0.752024999999999939
230.77965,0.779649999999999948
230.807275,0.80727499999999996
230.8349,0.834899999999999972
230.862525,0.862524999999999984
230.89015,0.890149999999999991
230.917775,0.917775000000000003
230.9454,0.945400000000000013
230.973025,0.973025000000000025
231.00065,1.000649999999999813
231.028275,1.028274999999999823
231.0559,1.055899999999999834
231.083525,1.083524999999999844
231.11115,1.111149999999999856
231.138775,1.138774999999999865
231.1664,1.166399999999999876
231.194025,1.194024999999999887
231.22165,1.221649999999999897
231.249275,1.249274999999999903
231.2769,1.276899999999999918
231.304525,1.304524999999999927
231.33215,1.332149999999999938
231.359775,1.359774999999999951
231.3874,1.387399999999999962
231.415025,1.415024999999999975
231.44265,1.442649999999999981
240.089025,0.089024999999999992
240.11665,0.116650000000000003
240.144275,0.144274999999999985
240.1719,0.171899999999999996
240.199525,0.199525000000000007
240.22715,0.227149999999999962
240.254775,0.254774999999999972
240.2824,0.282399999999999982
240.310025,0.310024999999999994
240.33765,0.337650000000000004
240.365275,0.365275000000000014
240.3929,0.392900000000000025
240.420525,0.420524999999999925
240.44815,0.448149999999999935
240.475775,0.475774999999999945
240.5034,0.503399999999999845
240.531025,0.531024999999999856
240.55865,0.558649999999999867
240.586275,0.586274999999999877
240.6139,0.613899999999999887
240.641525,0.641524999999999898
240.66915,0.669149999999999908
240.696775,0.696774999999999918
240.7244,0.724399999999999929
240.752025,0.752024999999999939
240.77965,0.779649999999999948
240.807275,0.80727499999999996
240.8349,0.834899999999999972
240.862525,0.862524999999999984
240.89015,0.890149999999999991
240.917775,0.917775000000000003
240.9454,0.945400000000000013
240.973025,0.973025000000000025
241.00065,1.000649999999999813
241.028275,1.028274999999999823
241.0559,1.055899999999999834
241.083525,1.083524999999999844
241.11115,1.111149999999999856
241.138775,1.138774999999999865
241.1664,1.166399999999999876
241.194025,1.194024999999999887
241.22165,1.221649999999999897
241.249275,1.249274999999999903
241.2769,1.276899999999999918
241.304525,1.304524999999999927
241.33215,1.332149999999999938
241.359775,1.359774999999999951
241.3874,1.387399999999999962
241.415025,1.415024999999999975
241.44265,1.442649999999999981
250.089025,0.089024999999999992
250.11665,0.116650000000000003
250.144275,0.144274999999999985
250.1719,0.171899999999999996
250.199525,0.199525000000000007
250.22715,0.227149999999999962
250.254775,0.254774999999999972
250.2824,0.282399999999999982
250.310025,0.310024999999999994
250.33765,0.337650000000000004
250.365275,0.365275000000000014
250.3929,0.392900000000000025
250.420525,0.420524999999999925
250.44815,0.448149999999999935
250.475775,0.475774999999999945
250.5034,0.503399999999999845
250.531025,0.531024999999999856
250.55865,0.558649999999999867
250.586275,0.586274999999999877
250.6139,0.613899999999999887
250.641525,0.641524999999999898
250.66915,0.669149999999999908
250.696775,0.696774999999999918
250.7244,0.724399999999999929
250.752025,0.752024999999999939
250.77965,0.779649999999999948
250.807275,0.80727499999999996
250.8349,0.834899999999999972
250.862525,0.862524999999999984
250.89015,0.890149999999999991
250.917775,0.917775000000000003
250.9454,0.945400000000000013
250.973025,0.973025000000000025
251.00065,1.000649999999999813
251.028275,1.028274999999999823
251.0559,1.055899999999999834
251.083525,1.083524999999999844
251.11115,1.111149999999999856
251.138775,1.138774999999999865
251.1664,1.166399999999999876
251.194025,1.194024999999999887
251.22165,1.221649999999999897
251.249275,1.249274999999999903
251.2769,1.276899999999999918
251.304525,1.304524999999999927
251.33215,1.332149999999999938
251.359775,1.359774999999999951
251.3874,1.387399999999999962
251.415025,1.415024999999999975
251.44265,1.442649999999999981
260.089025,0.089024999999999992
260.11665,0.116650000000000003
260.144275,0.144274999999999985
260.1719,0.171899999999999996
260.199525,0.199525000000000007
260.22715,0.227149999999999962
260.254775,0.254774999999999972
260.2824,0.282399999999999982
260.310025,0.310024999999999994
260.33765,0.337650000000000004
260.365275,0.365275000000000014
260.3929,0.392900000000000025
260.420525,0.420524999999999925
260.44815,0.448149999999999935
260.475775,0.475774999999999945
260.5034,0.503399999999999845
260.531025,0.531024999999999856
260.55865,0.558649999999999867
260.586275,0.586274999999999877
260.6139,0.613899999999999887
260.641525,0.641524999999999898
260.66915,0.669149999999999908
260.696775,0.696774999999999918
260.7244,0.724399999999999929
260.752025,0.752024999999999939
260.77965,0.779649999999999948
260.807275,0.80727499999999996
260.8349,0.834899999999999972
260.862525,0.862524999999999984
260.89015,0.890149999999999991
260.917775,0.917775000000000003
260.9454,0.945400000000000013
260.973025,0.973025000000000025
261.00065,1.000649999999999813
261.028275,1.028274999999999823
261.0559,1.055899999999999834
261.083525,1.083524999999999844
261.11115,1.111149999999999856
261.138775,1.138774999999999865
261.1664,1.166399999999999876
261.194025,1.194024999999999887
261.22165,1.221649999999999897
261.249275,1.249274999999999903
261.2769,1.276899999999999918
261.304525,1.304524999999999927
261.33215,1.332149999999999938
261.359775,1.359774999999999951
261.3874,1.387399999999999962
261.415025,1.415024999999999975
261.44265,1.442649999999999981
270.089025,0.089024999999999992
270.11665,0.116650000000000003
270.144275,0.144274999999999985
270.1719,0.171899999999999996
270.199525,0.199525000000000007
270.22715,0.227149999999999962
270.254775,0.254774999999999972
270.2824,0.282399999999999982
270.310025,0.310024999999999994
270.33765,0.337650000000000004
270.365275,0.365275000000000014
270.3929,0.392900000000000025
270.420525,0.420524999999999925
270.44815,0.448149999999999935
270.475775,0.475774999999999945
270.5034,0.503399999999999845
270.531025,0.531024999999999856
270.55865,0.558649999999999867
270.586275,0.586274999999999877
270.6139,0.613899999999999887
270.641525,0.641524999999999898
270.66915,0.669149999999999908
270.696775,0.696774999999999918
270.7244,0.724399999999999929
270.752025,0.752024999999999939
270.77965,0.779649999999999948
270.807275,0.80727499999999996
270.8349,0.834899999999999972
270.862525,0.862524999999999984
270.89015,0.890149999999999991
270.917775,0.917775000000000003
270.9454,0.945400000000000013
270.973025,0.973025000000000025
271.00065,1.000649999999999813
271.028275,1.028274999999999823
271.0559,1.055899999999999834
271.083525,1.083524999999999844
271.11115,1.111149999999999856
271.138775,1.138774999999999865
271.1664,1.166399999999999876
271.194025,1.194024999999999887
271.22165,1.221649999999999897
271.249275,1.249274999999999903
271.2769,1.276899999999999918
271.304525,1.304524999999999927
271.33215,1.332149999999999938
271.359775,1.359774999999999951
271.3874,1.387399999999999962
271.415025,1.415024999999999975
271.44265,1.442649999999999981
280.089025,0.089024999999999992
280.11665,0.116650000000000003
280.144275,0.144274999999999985
280.1719,0.171899999999999996
280.199525,0.199525000000000007
280.22715,0.227149999999999962
280.254775,0.254774999999999972
280.2824,0.282399999999999982
280.310025,0.310024999999999994
280.33765,0.337650000000000004
280.365275,0.365275000000000014
280.3929,0.392900000000000025
280.420525,0.420524999999999925
280.44815,0.448149999999999935
280.475775,0.475774999999999945
280.5034,0.503399999999999845
280.531025,0.531024999999999856
280.55865,0.558649999999999867
280.586275,0.586274999999999877
280.6139,0.613899999999999887
280.641525,0.641524999999999898
280.66915,0.669149999999999908
280.696775,0.696774999999999918
280.7244,0.724399999999999929
280.752025,0.752024999999999939
280.77965,0.779649999999999948
280.807275,0.80727499999999996
280.8349,0.834899999999999972
280.862525,0.862524999999999984
280.89015,0.890149999999999991
280.917775,0.917775000000000003
280.9454,0.945400000000000013
280.973025,0.973025000000000025
281.00065,1.000649999999999813
281.028275,1.028274999999999823
281.0559,1.055899999999999834
281.083525,1.083524999999999844
281.11115,1.111149999999999856
281.138775,1.138774999999999865
281.1664,1.166399999999999876
281.194025,1.194024999999999887
281.22165,1.221649999999999897
281.249275,1.249274999999999903
281.2769,1.276899999999999918
281.304525,1.304524999999999927
281.33215,1.332149999999999938
281.359775,1.359774999999999951
281.3874,1.387399999999999962
281.415025,1.415024999999999975
281.44265,1.442649999999999981
290.089025,0.089024999999999992
290.11665,0.116650000000000003
290.144275,0.144274999999999985
290.1719,0.171899999999999996
290.199525,0.199525000000000007
290.22715,0.227149999999999962
290.254775,0.254774999999999972
290.2824,0.282399999999999982
290.310025,0.310024999999999994
290.33765,0.337650000000000004
290.365275,0.365275000000000014
290.3929,0.392900000000000025
290.420525,0.420524999999999925
290.44815,0.448149999999999935
290.475775,0.475774999999999945
290.5034,0.503399999999999845
290.531025,0.531024999999999856
290.55865,0.558649999999999867
290.586275,0.586274999999999877
290.6139,0.613899999999999887
290.641525,0.641524999999999898
290.66915,0.669149999999999908
290.696775,0.696774999999999918
290.7244,0.724399999999999929
290.752025,0.752024999999999939
290.77965,0.779649999999999948
290.807275,0.80727499999999996
290.8349,0.834899999999999972
290.862525,0.862524999999999984
290.89015,0.890149999999999991
290.917775,0.917775000000000003
290.9454,0.945400000000000013
290.973025,0.973025000000000025
291.00065,1.000649999999999813
291.028275,1.028274999999999823
291.0559,1.055899999999999834
291.083525,1.083524999999999844
291.11115,1.111149999999999856
291.138775,1.138774999999999865
291.1664,1.166399999999999876
291.194025,1.194024999999999887
291.22165,1.221649999999999897
291.249275,1.249274999999999903
291.2769,1.276899999999999918
291.304525,1.304524999999999927
291.33215,1.332149999999999938
291.359775,1.359774999999999951
291.3874,1.387399999999999962
291.415025,1.415024999999999975
291.44265,1.442649999999999981
